	Unnamed: 0	index	scenario_id	compound_id	compound_name	smiles	canonicalize_smiles	halflife	halflife_unit	halflife_model	halflife_comment	rateconstant	rateconstant_unit	rateconstant_comment	reaction_order	acidity	acidity_unit	temperature	temperature_unit	original_sludge_amount	original_sludge_amount_unit	sludge_retention_time	sludge_retention_time_unit	sludge_retention_time_type	total_suspended_solids_concentration_start	total_suspended_solids_concentration_end	total_suspended_solids_concentration_unit	addition_of_nutrients	biological_treatment_technology	bioreactor_type	bioreactor_value	bioreactor_value_unit	nitrogen_content_type	nitrogen_content_influent	oxygen_demand_type	oxygen_demand_value	oxygen_uptake_rate	oxygen_uptake_rate_unit	phosphorus_content	redox	source_of_liquid_matrix	type_of_addition	type_of_aeration	inoculum_source	location	purpose_of_wwtp	k_combined	k_biomass_corrected	hl_combined	hl_biomass_corrected	log_k_combined	log_k_biomass_corrected	log_hl_combined	log_hl_biomass_corrected	hl_log_mean	hl_log_median	hl_log_gmean	hl_log_std	biomass_hl_log_mean	biomass_hl_log_median	biomass_hl_log_gmean	biomass_hl_log_std
271	271	272	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/a19c09a4-0637-45be-9f9e-89e5ae0ce01d	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/55123924-fe02-43e3-b28b-615831505e61/structure/cfb654ef-906e-4290-ac3f-3edad34dc1e9	Clotrimazole	C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=C(C=CC=C3)Cl)N4C=CN=C4	Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1	5.215	d	True	no comment					8.3	pH			50.0	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.1329141285829233	0.079748477149754	5.215	8.691666666666666	-0.8764288517174113	-1.0982776013337676	0.7172543127625497	0.939103062378906	1.0063007305480838	1.0063007305480838	1.0063007305480838	0.2890464177855342	1.2281494801644401	1.2281494801644401	1.2281494801644401	0.28904641778553414
272	272	273	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/32ed9b89-575a-40db-a2b4-f85ee1b9f6b7	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/1905de55-c28a-4abe-af57-6d44246a8818/structure/25804cbb-ab58-4100-bf6c-69f3df6fb8c7	Cyantraniliprole	CC1=C(C(=CC(=C1)C#N)C(=O)NC)NC(=O)C2=CC(=NN2C3=NC=CC=C3Cl)Br	CNC(=O)c1cc(C#N)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl	19.74	d	True	>					6.8	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.0351138389341411	0.2493082564324018	19.74	2.780281690140845	-1.4545216872884796	-0.6032633385694043	1.295347148333618	0.4440887996145426	1.0966037898385572	1.295347148333618	1.0966037898385568	0.3442335945803213	0.7818989902871976	0.5831556317921365	0.7818989902871974	0.4394468910051453
273	273	274	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/f52baad1-b6fa-4242-92cc-a4681c0a3627	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/1905de55-c28a-4abe-af57-6d44246a8818/structure/25804cbb-ab58-4100-bf6c-69f3df6fb8c7	Cyantraniliprole	CC1=C(C(=CC(=C1)C#N)C(=O)NC)NC(=O)C2=CC(=NN2C3=NC=CC=C3Cl)Br	CNC(=O)c1cc(C#N)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl	19.74	d	True	>					6.0	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.0351138389341411	0.2493082564324018	19.74	2.780281690140845	-1.4545216872884796	-0.6032633385694043	1.295347148333618	0.4440887996145426	1.0966037898385572	1.295347148333618	1.0966037898385568	0.3442335945803213	0.7818989902871976	0.5831556317921365	0.7818989902871974	0.4394468910051453
274	274	275	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/f5282bd2-ed64-4021-909b-a63e72abf286	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/1905de55-c28a-4abe-af57-6d44246a8818/structure/25804cbb-ab58-4100-bf6c-69f3df6fb8c7	Cyantraniliprole	CC1=C(C(=CC(=C1)C#N)C(=O)NC)NC(=O)C2=CC(=NN2C3=NC=CC=C3Cl)Br	CNC(=O)c1cc(C#N)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl	19.74	d	True	>					5.9	pH			50.0	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.0351138389341411	0.0210683033604846	19.74	32.9	-1.4545216872884796	-1.676370436904836	1.295347148333618	1.5171958979499742	1.0966037898385572	1.295347148333618	1.0966037898385568	0.3442335945803213	0.7818989902871976	0.5831556317921365	0.7818989902871974	0.4394468910051453
275	275	276	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/a575689f-9117-4d11-9347-d2797172279e	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/1905de55-c28a-4abe-af57-6d44246a8818/structure/25804cbb-ab58-4100-bf6c-69f3df6fb8c7	Cyantraniliprole	CC1=C(C(=CC(=C1)C#N)C(=O)NC)NC(=O)C2=CC(=NN2C3=NC=CC=C3Cl)Br	CNC(=O)c1cc(C#N)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl	3.165	d	True	no comment					8.3	pH			50.0	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.2190038485181501	0.1314023091108901	3.165	5.275	-0.6595482533082355	-0.8813970029245919	0.500373714353374	0.7222224639697303	1.0966037898385572	1.295347148333618	1.0966037898385568	0.3442335945803213	0.7818989902871976	0.5831556317921365	0.7818989902871974	0.4394468910051453
276	276	277	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/1f480b00-7a13-4460-a454-9c86155b530b	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/aedcb538-e380-47fd-9b23-1a19b6c85f7f/structure/91585316-0b0a-4149-816c-9d0283c3abe7	Cyclaniliprole	CC(C1CC1)NC(=O)C2=CC(=CC(=C2NC(=O)C3=CC(=NN3C4=NC=CC=C4Cl)Br)Br)Cl	CC(NC(=O)c1cc(Cl)cc(Br)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl)C1CC1	19.74	d	True	>					6.0	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.0351138389341411	0.2493082564324018	19.74	2.780281690140845	-1.4545216872884796	-0.6032633385694043	1.295347148333618	0.4440887996145426	1.295347148333618	1.295347148333618	1.295347148333618	0.0	0.9806423487822584	0.9806423487822584	0.9806423487822584	0.5365535491677158
277	277	278	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/e80e48a3-267a-4b2a-9c58-ba9e4bf7e00f	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/aedcb538-e380-47fd-9b23-1a19b6c85f7f/structure/91585316-0b0a-4149-816c-9d0283c3abe7	Cyclaniliprole	CC(C1CC1)NC(=O)C2=CC(=CC(=C2NC(=O)C3=CC(=NN3C4=NC=CC=C4Cl)Br)Br)Cl	CC(NC(=O)c1cc(Cl)cc(Br)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl)C1CC1	19.74	d	True	>					6.8	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.0351138389341411	0.2493082564324018	19.74	2.780281690140845	-1.4545216872884796	-0.6032633385694043	1.295347148333618	0.4440887996145426	1.295347148333618	1.295347148333618	1.295347148333618	0.0	0.9806423487822584	0.9806423487822584	0.9806423487822584	0.5365535491677158
278	278	279	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/440533aa-e712-4e36-babb-8ba23bc20c85	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/aedcb538-e380-47fd-9b23-1a19b6c85f7f/structure/91585316-0b0a-4149-816c-9d0283c3abe7	Cyclaniliprole	CC(C1CC1)NC(=O)C2=CC(=CC(=C2NC(=O)C3=CC(=NN3C4=NC=CC=C4Cl)Br)Br)Cl	CC(NC(=O)c1cc(Cl)cc(Br)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl)C1CC1	19.74	d	True	>					8.3	pH			50.0	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.0351138389341411	0.0210683033604846	19.74	32.9	-1.4545216872884796	-1.676370436904836	1.295347148333618	1.5171958979499742	1.295347148333618	1.295347148333618	1.295347148333618	0.0	0.9806423487822584	0.9806423487822584	0.9806423487822584	0.5365535491677158
279	279	280	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/16f77c2e-680c-48b0-839c-c65c33132cda	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/aedcb538-e380-47fd-9b23-1a19b6c85f7f/structure/91585316-0b0a-4149-816c-9d0283c3abe7	Cyclaniliprole	CC(C1CC1)NC(=O)C2=CC(=CC(=C2NC(=O)C3=CC(=NN3C4=NC=CC=C4Cl)Br)Br)Cl	CC(NC(=O)c1cc(Cl)cc(Br)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl)C1CC1	19.74	d	True	>					5.9	pH			50.0	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.0351138389341411	0.0210683033604846	19.74	32.9	-1.4545216872884796	-1.676370436904836	1.295347148333618	1.5171958979499742	1.295347148333618	1.295347148333618	1.295347148333618	0.0	0.9806423487822584	0.9806423487822584	0.9806423487822584	0.5365535491677158
280	280	281	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/08467313-84b1-491d-a3d2-c60eadd9402c	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/479ac92a-9f29-47fd-a0df-134ae66945fb/structure/270b6c73-ece2-47ab-bfa3-40794ac6907e	Dapagliflozin	CCOC1=CC=C(C=C1)CC2=CC(=CC=C2Cl)C3C(C(C(C(CO)O3)O)O)O	CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1	0.05	d	True	<					6.0	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	13.862943611198904	98.4268996395122	0.05	0.0070422535211267	1.1418554567091197	1.9931138054281947	-1.3010299956639813	-2.1522883443830563	-0.5633414502656053	-0.6593793813122064	-0.5633414502656052	0.7500873005266754	-0.8780462498169646	-0.9740841808635657	-0.8780462498169667	1.2814599033772394
281	281	282	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/9b078787-faa5-4833-bdfc-be0810f74c2d	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/479ac92a-9f29-47fd-a0df-134ae66945fb/structure/270b6c73-ece2-47ab-bfa3-40794ac6907e	Dapagliflozin	CCOC1=CC=C(C=C1)CC2=CC(=CC=C2Cl)C3C(C(C(C(CO)O3)O)O)O	CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1	0.05	d	True	<					6.8	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	13.862943611198904	98.4268996395122	0.05	0.0070422535211267	1.1418554567091197	1.9931138054281947	-1.3010299956639813	-2.1522883443830563	-0.5633414502656053	-0.6593793813122064	-0.5633414502656052	0.7500873005266754	-0.8780462498169646	-0.9740841808635657	-0.8780462498169667	1.2814599033772394
282	282	283	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/19ba4ae7-20e9-4e35-af26-f233b1654803	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/479ac92a-9f29-47fd-a0df-134ae66945fb/structure/270b6c73-ece2-47ab-bfa3-40794ac6907e	Dapagliflozin	CCOC1=CC=C(C=C1)CC2=CC(=CC=C2Cl)C3C(C(C(C(CO)O3)O)O)O	CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1	0.96	d	True	no comment					8.3	pH			50.0	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.7220283130832764	0.4332169878499658	0.96	1.6	-0.1414457719944299	-0.3632945216107863	-0.0177287669604316	0.2041199826559248	-0.5633414502656053	-0.6593793813122064	-0.5633414502656052	0.7500873005266754	-0.8780462498169646	-0.9740841808635657	-0.8780462498169667	1.2814599033772394
283	283	284	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/a2c0629c-5f91-4971-97ac-9bbf7ec15a32	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/479ac92a-9f29-47fd-a0df-134ae66945fb/structure/270b6c73-ece2-47ab-bfa3-40794ac6907e	Dapagliflozin	CCOC1=CC=C(C=C1)CC2=CC(=CC=C2Cl)C3C(C(C(C(CO)O3)O)O)O	CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1	2.325	d	True	no comment					5.9	pH			50.0	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.2981278195956753	0.1788766917574052	2.325	3.875	-0.5255974961808344	-0.7474462457971908	0.3664229572259727	0.5882717068423291	-0.5633414502656053	-0.6593793813122064	-0.5633414502656052	0.7500873005266754	-0.8780462498169646	-0.9740841808635657	-0.8780462498169667	1.2814599033772394
284	284	285	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/1a1aedaa-7e20-486c-a832-0dc74dd018de	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/3f8074bd-d7ed-4d5a-815d-c24eb8708365/structure/0e9ce171-eaef-44a5-8a9d-5aa4bd41dda5	Dasatinib	CC1=CC=CC(=C1NC(=O)C2=CN=C(NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C)S2)Cl	Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	1.065	d	True	no comment					6.0	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.6508424230609815	4.620981203732969	1.065	0.15	-0.1865241467296181	0.6647342019894572	0.0273496077747565	-0.8239087409443188	-0.4078287017610629	-0.3469483956362073	-0.4078287017610628	0.6481782337447765	-0.7225335013124222	-0.6616531951875667	-0.7225335013124232	0.9766158874846992
285	285	286	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/b7678b5c-fa7a-41ee-a834-e714fc1b9264	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/3f8074bd-d7ed-4d5a-815d-c24eb8708365/structure/0e9ce171-eaef-44a5-8a9d-5aa4bd41dda5	Dasatinib	CC1=CC=CC(=C1NC(=O)C2=CN=C(NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C)S2)Cl	Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	2.31	d	True	no comment					5.9	pH			50.0	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.3000637145281148	0.1800382287168689	2.31	3.85	-0.522786518847006	-0.7446352684633624	0.3636119798921443	0.5854607295085007	-0.4078287017610629	-0.3469483956362073	-0.4078287017610628	0.6481782337447765	-0.7225335013124222	-0.6616531951875667	-0.7225335013124232	0.9766158874846992
286	286	287	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/918925a6-c073-4f92-9ba9-35375fc11401	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/3f8074bd-d7ed-4d5a-815d-c24eb8708365/structure/0e9ce171-eaef-44a5-8a9d-5aa4bd41dda5	Dasatinib	CC1=CC=CC(=C1NC(=O)C2=CN=C(NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C)S2)Cl	Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	0.05	d	True	<					6.8	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	13.862943611198904	98.4268996395122	0.05	0.0070422535211267	1.1418554567091197	1.9931138054281947	-1.3010299956639813	-2.1522883443830563	-0.4078287017610629	-0.3469483956362073	-0.4078287017610628	0.6481782337447765	-0.7225335013124222	-0.6616531951875667	-0.7225335013124232	0.9766158874846992
287	287	288	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/2f66f0a2-563a-433b-810c-ce24d110d05c	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/3f8074bd-d7ed-4d5a-815d-c24eb8708365/structure/0e9ce171-eaef-44a5-8a9d-5aa4bd41dda5	Dasatinib	CC1=CC=CC(=C1NC(=O)C2=CN=C(NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C)S2)Cl	Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	0.19	d	True	no comment					8.3	pH			50.0	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	3.648143055578659	2.188885833347195	0.19	0.3166666666666667	0.5620718600923094	0.340223110475953	-0.721246399047171	-0.4993976494308146	-0.4078287017610629	-0.3469483956362073	-0.4078287017610628	0.6481782337447765	-0.7225335013124222	-0.6616531951875667	-0.7225335013124232	0.9766158874846992
288	288	289	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/3386b20d-b0ca-404c-ae60-1a85919e78bb	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/b076f9c6-739e-4710-9487-a22de3028eec/structure/04401168-d44d-44f5-b7ff-158d106740f5	Dicamba	COC1=C(C(=CC=C1Cl)Cl)C(=O)O	COc1c(Cl)ccc(Cl)c1C(=O)O	4.505	d	True	no comment					6.8	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.1538617492918857	1.0924184199723888	4.505	0.6345070422535212	-0.8128693342699433	0.0383890144491318	0.6536947953150818	-0.1975635534039934	1.1327989675164905	1.295347148333618	1.1327989675164905	0.3605731801662745	0.87737491005715	1.0805160898720525	0.87737491005715	0.7208202009603486
289	289	290	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/9aa27622-414a-4fa2-b09c-705893348c89	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/b076f9c6-739e-4710-9487-a22de3028eec/structure/04401168-d44d-44f5-b7ff-158d106740f5	Dicamba	COC1=C(C(=CC=C1Cl)Cl)C(=O)O	COc1c(Cl)ccc(Cl)c1C(=O)O	19.74	d	True	>					8.3	pH			50.0	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.0351138389341411	0.0210683033604846	19.74	32.9	-1.4545216872884796	-1.676370436904836	1.295347148333618	1.5171958979499742	1.1327989675164905	1.295347148333618	1.1327989675164905	0.3605731801662745	0.87737491005715	1.0805160898720525	0.87737491005715	0.7208202009603486
290	290	291	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/fa997a1c-f5fe-47c8-8c61-36115de9c0d4	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/b076f9c6-739e-4710-9487-a22de3028eec/structure/04401168-d44d-44f5-b7ff-158d106740f5	Dicamba	COC1=C(C(=CC=C1Cl)Cl)C(=O)O	COc1c(Cl)ccc(Cl)c1C(=O)O	19.74	d	True	>					5.9	pH			50.0	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.0351138389341411	0.0210683033604846	19.74	32.9	-1.4545216872884796	-1.676370436904836	1.295347148333618	1.5171958979499742	1.1327989675164905	1.295347148333618	1.1327989675164905	0.3605731801662745	0.87737491005715	1.0805160898720525	0.87737491005715	0.7208202009603486
291	291	292	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/778f5e5b-2094-4f58-8976-c9788698ec1b	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/b076f9c6-739e-4710-9487-a22de3028eec/structure/04401168-d44d-44f5-b7ff-158d106740f5	Dicamba	COC1=C(C(=CC=C1Cl)Cl)C(=O)O	COc1c(Cl)ccc(Cl)c1C(=O)O	3.9	d	True	no comment					6.0	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.1777300462974218	1.2618833287116953	3.9	0.5492957746478874	-0.7502391459813608	0.1010192027377144	0.5910646070264992	-0.260193741692576	1.1327989675164905	1.295347148333618	1.1327989675164905	0.3605731801662745	0.87737491005715	1.0805160898720525	0.87737491005715	0.7208202009603486
292	292	293	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/be2e77d6-972e-4160-8377-fddcaa50bbc7	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/89fa34e2-0a39-47b2-b5b1-aa774c67866b/structure/933365e6-a31a-4b11-a934-eeaa2f87961f	Dienogest	CC12CCC3=C4CCC(=O)C=C4CCC3C2CCC1(CC#N)O	CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC#N	1.115	d	True	no comment					5.9	pH			50.0	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.6216566641793231	0.3729939985075938	1.115	1.8583333333333327	-0.2064494063390411	-0.4282981559553975	0.0472748673841794	0.2691236170005359	-0.8521642720663862	-1.0774509799928715	-0.8521642720663861	0.5504440383522193	-1.1668690716177457	-1.392155779544231	-1.1668690716177477	1.035644410342672
293	293	294	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/48e77648-d579-4590-98ed-c4dbf1dcd7c4	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/89fa34e2-0a39-47b2-b5b1-aa774c67866b/structure/933365e6-a31a-4b11-a934-eeaa2f87961f	Dienogest	CC12CCC3=C4CCC(=O)C=C4CCC3C2CCC1(CC#N)O	CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC#N	0.05	d	True	<					6.8	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	13.862943611198904	98.4268996395122	0.05	0.0070422535211267	1.1418554567091197	1.9931138054281947	-1.3010299956639813	-2.1522883443830563	-0.8521642720663862	-1.0774509799928715	-0.8521642720663861	0.5504440383522193	-1.1668690716177457	-1.392155779544231	-1.1668690716177477	1.035644410342672
294	294	295	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/edb19186-3102-4fa6-a97a-92b61044255a	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/89fa34e2-0a39-47b2-b5b1-aa774c67866b/structure/933365e6-a31a-4b11-a934-eeaa2f87961f	Dienogest	CC12CCC3=C4CCC(=O)C=C4CCC3C2CCC1(CC#N)O	CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC#N	0.05	d	True	<					6.0	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	13.862943611198904	98.4268996395122	0.05	0.0070422535211267	1.1418554567091197	1.9931138054281947	-1.3010299956639813	-2.1522883443830563	-0.8521642720663862	-1.0774509799928715	-0.8521642720663861	0.5504440383522193	-1.1668690716177457	-1.392155779544231	-1.1668690716177477	1.035644410342672
295	295	296	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/91fe49f6-78e8-49e7-aa6a-c071153c918e	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/89fa34e2-0a39-47b2-b5b1-aa774c67866b/structure/933365e6-a31a-4b11-a934-eeaa2f87961f	Dienogest	CC12CCC3=C4CCC(=O)C=C4CCC3C2CCC1(CC#N)O	CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC#N	0.14	d	True	no comment					8.3	pH			50.0	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	4.951051289713894	2.9706307738283364	0.14	0.2333333333333333	0.6946974253669003	0.4728486757505439	-0.8538719643217619	-0.6320232147054056	-0.8521642720663862	-1.0774509799928715	-0.8521642720663861	0.5504440383522193	-1.1668690716177457	-1.392155779544231	-1.1668690716177477	1.035644410342672
